Scheme Code,Scheme Name,NAV,Date,Category
145658,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
145657,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
145652,UTI Fixed Term Income Fund Series XXX-XIII (1224 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
145838,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Growth Option,13.1348,2026-03-09,Other
145842,UTI - Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Growth Option,12.9832,2026-03-09,Other
145835,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
145840,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
145839,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
145836,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
145837,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
145844,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
145843,UTI Fixed Term Income Fund Series XXX-XIV (1209 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
145845,UTI - Fixed Term Income Fund Series XXX-XV (1223 Days) - Direct Plan - Growth Option,12.9412,2026-03-09,Other
145848,UTI - Fixed Term Income Fund Series XXX-XV (1223 Days) - Regular Plan - Growth Option,12.8331,2026-03-09,Other
145851,UTI Fixed Term Income Fund Series XXX-XV (1223 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
145939,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days) - Direct Plan - Growth Option,12.8898,2026-03-09,Other
145940,UTI - Fixed Term Income Fund Series XXXI-I (1209 Days) - Regular Plan - Growth Option,12.7752,2026-03-09,Other
145941,UTI Fixed Term Income Fund Series XXXI-I (1209 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
145936,UTI Fixed Term Income Fund Series XXXI-I (1209 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
145935,UTI Fixed Term Income Fund Series XXXI-I (1209 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146037,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Growth Option,13.1941,2026-03-09,Other
146031,UTI - Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Growth Option,13.0375,2026-03-09,Other
146039,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146036,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
146040,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146033,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146035,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
146032,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
146034,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
146038,UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146245,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Growth Option,12.7787,2026-03-09,Other
146247,UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Growth Option,12.6763,2026-03-09,Other
146246,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146243,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146239,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146248,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
146244,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
146242,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
146241,UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146261,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Growth Option,13.1475,2026-03-09,Other
146264,UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Growth Option,12.9965,2026-03-09,Other
146262,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146263,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
146268,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146270,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146269,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
146266,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
146265,UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146863,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Growth Option,12.9603,2026-03-09,Other
146862,UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Growth Option,12.8141,2026-03-09,Other
146864,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146859,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
146858,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146857,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146860,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
146865,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
146861,UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146475,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Growth Option,13.0725,2026-03-09,Other
146478,UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Growth Option,12.926,2026-03-09,Other
146482,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146476,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
146484,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146481,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146479,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
146480,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
146477,UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146538,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Growth Option,12.6927,2026-03-09,Other
146539,UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Growth Option,12.5916,2026-03-09,Other
146541,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146540,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
146537,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146536,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146544,UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146608,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Growth Option,12.8711,2026-03-09,Other
146613,UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Growth Option,12.7293,2026-03-09,Other
146609,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146611,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146610,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146614,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
146615,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
146617,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
146616,UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146706,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Growth Option,12.5966,2026-03-09,Other
146709,UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Growth Option,12.4974,2026-03-09,Other
146715,UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146708,UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
146713,UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146707,UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146714,UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Flexi IDCW,10.0001,2026-03-09,Other
146711,UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146872,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Growth Option,12.6754,2026-03-09,Other
146876,UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Regular Plan - Growth Option,12.5743,2026-03-09,Other
146874,UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146873,UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146867,UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146871,UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
146987,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Growth Option,12.4599,2026-03-09,Other
146990,UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Growth Option,12.3604,2026-03-09,Other
146995,UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
146989,UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
146988,UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
146996,UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
146994,UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
146991,UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
147071,UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Growth Option,12.7521,2026-03-09,Other
147076,UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Growth Option,12.6124,2026-03-09,Other
147072,UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
147073,UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
147077,UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
147079,UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
147078,UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
147165,UTI - Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Direct Plan - Growth Option,12.7008,2026-03-09,Other
147168,UTI - Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Regular Plan - Growth Option,12.5641,2026-03-09,Other
147166,UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
147172,UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
147174,UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
147169,UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
147255,UTI - Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Direct Plan - Growth Option,12.6339,2026-03-09,Other
147257,UTI - Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Growth Option,12.4998,2026-03-09,Other
147259,UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
147256,UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
147261,UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
147263,UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
147264,UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
147262,UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
147322,UTI - Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Growth Option,12.5504,2026-03-09,Other
147328,UTI - Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Growth Option,12.4187,2026-03-09,Other
147321,UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
147324,UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
147323,UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
147329,UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
147327,UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
147326,UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
147330,UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
147363,UTI - Fixed Term Income Fund Series XXXII-I (1126 days) Direct Plan Growth Option,12.5772,2026-03-09,Other
147364,UTI - Fixed Term Income Fund Series XXXII-I (1126 days) Regular Plan Growth Option,12.442,2026-03-09,Other
147362,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
147369,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
147365,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
147367,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
147361,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
147366,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
147368,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
147411,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Direct Plan - Growth Option,12.5072,2026-03-09,Other
147420,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Regular Plan - Growth Option,12.3749,2026-03-09,Other
147414,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Annual IDCW,10.0,2026-03-09,Other
147415,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
147412,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Quarterly IDCW,10.0,2026-03-09,Other
147416,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Annual IDCW,10.0,2026-03-09,Other
147419,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Flexi IDCW,10.0,2026-03-09,Other
147418,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Maturity IDCW,10.0001,2026-03-09,Other
147417,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Quarterly IDCW,10.0,2026-03-09,Other
148197,UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Growth Option,12.1742,2026-03-09,Other
148205,UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Growth Option,12.0764,2026-03-09,Other
148198,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Annual IDCW,10.3742,2026-03-09,Other
148200,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Flexi IDCW,10.0,2026-03-09,Other
148199,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Maturity IDCW,10.0,2026-03-09,Other
148196,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Quarterly IDCW,10.6186,2026-03-09,Other
148204,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Annual IDCW,10.3777,2026-03-09,Other
148203,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Maturity IDCW,10.0,2026-03-09,Other
148202,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Quarterly IDCW,10.5926,2026-03-09,Other
141175,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Annual Div Option,10.0,2026-03-09,Other
141176,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Growth Option,12.3808,2026-03-09,Other
141168,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Maturity Div Option,10.0,2026-03-09,Other
141167,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Quarterly Div Option,10.0,2026-03-09,Other
141169,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Annual Div Option,10.0,2026-03-09,Other
141170,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Flexi Div Option,10.0,2026-03-09,Other
141173,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Growth Option,12.2577,2026-03-09,Other
141174,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Maturity Div Option,10.0,2026-03-09,Other
141171,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Quarterly Div Option,10.0,2026-03-09,Other
141201,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Annual Div Option,10.0,2026-03-09,Other
